
Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_inf_110617
# Records, 3360
Sensor File,12/11/2017 2:52:03 PM ,FCR_inf_121117.a4d

Barometric File,12/11/2017 2:29:42 PM ,FCR_BV_121117.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCR_BV_110617
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,1.92,-3.75,
,Maximum,9.78,19.38,
,Mean,8.10,5.95,
,Variance,6.937,6.059,
,Std Deviation,2.634,2.461,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time
1692,24-Nov-17 05:45:00,9.63,3.75,393.86,24-Nov-17 05:45:00
1693,24-Nov-17 06:00:00,9.64,3.75,393.89,24-Nov-17 06:00:00
1694,24-Nov-17 06:15:00,9.66,3.75,393.86,24-Nov-17 06:15:00
1695,24-Nov-17 06:30:00,9.66,3.75,393.86,24-Nov-17 06:30:00
1696,24-Nov-17 06:45:00,9.60,3.75,393.78,24-Nov-17 06:45:00
1697,24-Nov-17 07:00:00,9.59,3.69,393.78,24-Nov-17 07:00:00
1698,24-Nov-17 07:15:00,9.65,3.69,393.81,24-Nov-17 07:15:00
1699,24-Nov-17 07:30:00,9.65,3.69,393.81,24-Nov-17 07:30:00
1700,24-Nov-17 07:45:00,9.67,3.69,393.92,24-Nov-17 07:45:00
1701,24-Nov-17 08:00:00,9.66,3.69,393.98,24-Nov-17 08:00:00
1702,24-Nov-17 08:15:00,9.65,3.69,394.00,24-Nov-17 08:15:00
1703,24-Nov-17 08:30:00,9.62,3.69,394.00,24-Nov-17 08:30:00
1704,24-Nov-17 08:45:00,9.62,3.75,394.03,24-Nov-17 08:45:00
1705,24-Nov-17 09:00:00,9.55,3.63,394.06,24-Nov-17 09:00:00
1706,24-Nov-17 09:15:00,9.45,3.69,393.98,24-Nov-17 09:15:00
1707,24-Nov-17 09:30:00,9.43,3.75,394.00,24-Nov-17 09:30:00
1708,24-Nov-17 09:45:00,9.46,3.81,394.06,24-Nov-17 09:45:00
1709,24-Nov-17 10:00:00,9.42,3.88,394.06,24-Nov-17 10:00:00
1710,24-Nov-17 10:15:00,9.39,3.94,394.06,24-Nov-17 10:15:00
1711,24-Nov-17 10:30:00,9.41,4.06,394.06,24-Nov-17 10:30:00
1712,24-Nov-17 10:45:00,9.36,4.13,393.94,24-Nov-17 10:45:00
1713,24-Nov-17 11:00:00,9.40,4.31,393.89,24-Nov-17 11:00:00
1714,24-Nov-17 11:15:00,9.39,4.31,393.80,24-Nov-17 11:15:00
1715,24-Nov-17 11:30:00,9.40,4.50,393.74,24-Nov-17 11:30:00
1716,24-Nov-17 11:45:00,9.39,4.81,393.63,24-Nov-17 11:45:00
1717,24-Nov-17 12:00:00,9.42,4.94,393.54,24-Nov-17 12:00:00
1718,24-Nov-17 12:15:00,9.45,5.13,393.43,24-Nov-17 12:15:00
1719,24-Nov-17 12:30:00,9.45,5.31,393.29,24-Nov-17 12:30:00
1720,24-Nov-17 12:45:00,9.45,5.50,393.15,24-Nov-17 12:45:00
1721,24-Nov-17 13:00:00,9.42,5.75,393.03,24-Nov-17 13:00:00
1722,24-Nov-17 13:15:00,9.44,5.94,392.98,24-Nov-17 13:15:00
1723,24-Nov-17 13:30:00,9.44,6.13,392.92,24-Nov-17 13:30:00
1724,24-Nov-17 13:45:00,9.46,6.19,392.92,24-Nov-17 13:45:00
1725,24-Nov-17 14:00:00,9.47,6.31,392.89,24-Nov-17 14:00:00
1726,24-Nov-17 14:15:00,9.50,6.38,392.86,24-Nov-17 14:15:00
1727,24-Nov-17 14:30:00,9.44,6.50,392.78,24-Nov-17 14:30:00
1728,24-Nov-17 14:45:00,9.48,6.56,392.83,24-Nov-17 14:45:00
1729,24-Nov-17 15:00:00,9.45,6.56,392.80,24-Nov-17 15:00:00
1730,24-Nov-17 15:15:00,9.48,6.56,392.80,24-Nov-17 15:15:00
1731,24-Nov-17 15:30:00,9.46,6.56,392.75,24-Nov-17 15:30:00
1732,24-Nov-17 15:45:00,9.45,6.63,392.75,24-Nov-17 15:45:00
1733,24-Nov-17 16:00:00,9.48,6.56,392.77,24-Nov-17 16:00:00
1734,24-Nov-17 16:15:00,9.49,6.50,392.75,24-Nov-17 16:15:00
1735,24-Nov-17 16:30:00,9.48,6.50,392.75,24-Nov-17 16:30:00
1736,24-Nov-17 16:45:00,9.49,6.44,392.78,24-Nov-17 16:45:00
1737,24-Nov-17 17:00:00,9.49,6.38,392.78,24-Nov-17 17:00:00
1738,24-Nov-17 17:15:00,9.49,6.25,392.83,24-Nov-17 17:15:00
1739,24-Nov-17 17:30:00,9.49,6.19,392.81,24-Nov-17 17:30:00
1740,24-Nov-17 17:45:00,9.51,6.13,392.81,24-Nov-17 17:45:00
1741,24-Nov-17 18:00:00,9.51,6.00,392.86,24-Nov-17 18:00:00
1742,24-Nov-17 18:15:00,9.50,5.94,392.89,24-Nov-17 18:15:00
1743,24-Nov-17 18:30:00,9.48,5.88,392.86,24-Nov-17 18:30:00
1744,24-Nov-17 18:45:00,9.50,5.81,392.87,24-Nov-17 18:45:00
1745,24-Nov-17 19:00:00,9.51,5.75,392.92,24-Nov-17 19:00:00
1746,24-Nov-17 19:15:00,9.47,5.69,392.87,24-Nov-17 19:15:00
1747,24-Nov-17 19:30:00,9.50,5.69,392.92,24-Nov-17 19:30:00
1748,24-Nov-17 19:45:00,9.52,5.63,392.95,24-Nov-17 19:45:00
1749,24-Nov-17 20:00:00,9.51,5.56,392.92,24-Nov-17 20:00:00
1750,24-Nov-17 20:15:00,9.53,5.56,392.95,24-Nov-17 20:15:00
1751,24-Nov-17 20:30:00,9.53,5.50,392.95,24-Nov-17 20:30:00
1752,24-Nov-17 20:45:00,9.48,5.44,392.92,24-Nov-17 20:45:00
1753,24-Nov-17 21:00:00,9.52,5.38,392.95,24-Nov-17 21:00:00
1754,24-Nov-17 21:15:00,9.55,5.38,393.01,24-Nov-17 21:15:00
1755,24-Nov-17 21:30:00,9.53,5.31,392.98,24-Nov-17 21:30:00
1756,24-Nov-17 21:45:00,9.53,5.25,392.90,24-Nov-17 21:45:00
1757,24-Nov-17 22:00:00,9.53,5.25,392.87,24-Nov-17 22:00:00
1758,24-Nov-17 22:15:00,9.55,5.19,392.87,24-Nov-17 22:15:00
1759,24-Nov-17 22:30:00,9.51,5.13,392.79,24-Nov-17 22:30:00
1760,24-Nov-17 22:45:00,9.52,5.13,392.70,24-Nov-17 22:45:00
1761,24-Nov-17 23:00:00,9.52,5.06,392.62,24-Nov-17 23:00:00
1762,24-Nov-17 23:15:00,9.52,5.06,392.62,24-Nov-17 23:15:00
1763,24-Nov-17 23:30:00,9.54,5.00,392.62,24-Nov-17 23:30:00
1764,24-Nov-17 23:45:00,9.51,5.00,392.51,24-Nov-17 23:45:00
1765,25-Nov-17 00:00:00,9.55,5.00,392.48,25-Nov-17 00:00:00
1766,25-Nov-17 00:15:00,9.50,4.94,392.43,25-Nov-17 00:15:00
1767,25-Nov-17 00:30:00,9.51,4.94,392.37,25-Nov-17 00:30:00
1768,25-Nov-17 00:45:00,9.54,4.94,392.31,25-Nov-17 00:45:00
1769,25-Nov-17 01:00:00,9.50,4.88,392.20,25-Nov-17 01:00:00
1770,25-Nov-17 01:15:00,9.51,4.81,392.18,25-Nov-17 01:15:00
1771,25-Nov-17 01:30:00,9.53,4.81,392.15,25-Nov-17 01:30:00
1772,25-Nov-17 01:45:00,9.56,4.81,392.15,25-Nov-17 01:45:00
1773,25-Nov-17 02:00:00,9.54,4.75,392.06,25-Nov-17 02:00:00
1774,25-Nov-17 02:15:00,9.54,4.75,392.04,25-Nov-17 02:15:00
1775,25-Nov-17 02:30:00,9.54,4.75,392.04,25-Nov-17 02:30:00
1776,25-Nov-17 02:45:00,9.58,4.75,392.04,25-Nov-17 02:45:00
1777,25-Nov-17 03:00:00,9.55,4.69,391.95,25-Nov-17 03:00:00
1778,25-Nov-17 03:15:00,9.55,4.69,391.95,25-Nov-17 03:15:00
1779,25-Nov-17 03:30:00,9.54,4.69,391.90,25-Nov-17 03:30:00
1780,25-Nov-17 03:45:00,9.53,4.69,391.87,25-Nov-17 03:45:00
1781,25-Nov-17 04:00:00,9.48,4.63,391.81,25-Nov-17 04:00:00
1782,25-Nov-17 04:15:00,9.52,4.63,391.81,25-Nov-17 04:15:00
1783,25-Nov-17 04:30:00,9.52,4.63,391.79,25-Nov-17 04:30:00
1784,25-Nov-17 04:45:00,9.54,4.63,391.70,25-Nov-17 04:45:00
1785,25-Nov-17 05:00:00,9.52,4.63,391.73,25-Nov-17 05:00:00
1786,25-Nov-17 05:15:00,9.52,4.63,391.76,25-Nov-17 05:15:00
1787,25-Nov-17 05:30:00,9.57,4.56,391.76,25-Nov-17 05:30:00
1788,25-Nov-17 05:45:00,9.55,4.63,391.70,25-Nov-17 05:45:00
1789,25-Nov-17 06:00:00,9.55,4.63,391.70,25-Nov-17 06:00:00
1790,25-Nov-17 06:15:00,9.57,4.63,391.76,25-Nov-17 06:15:00
1791,25-Nov-17 06:30:00,9.53,4.63,391.76,25-Nov-17 06:30:00
1792,25-Nov-17 06:45:00,9.61,4.69,391.79,25-Nov-17 06:45:00
1793,25-Nov-17 07:00:00,9.55,4.69,391.81,25-Nov-17 07:00:00
1794,25-Nov-17 07:15:00,9.58,4.75,391.81,25-Nov-17 07:15:00
1795,25-Nov-17 07:30:00,9.53,4.75,391.76,25-Nov-17 07:30:00
1796,25-Nov-17 07:45:00,9.53,4.81,391.76,25-Nov-17 07:45:00
1797,25-Nov-17 08:00:00,9.51,4.88,391.76,25-Nov-17 08:00:00
1798,25-Nov-17 08:15:00,9.47,4.94,391.73,25-Nov-17 08:15:00
1799,25-Nov-17 08:30:00,9.56,5.06,391.70,25-Nov-17 08:30:00
1800,25-Nov-17 08:45:00,9.60,5.19,391.72,25-Nov-17 08:45:00
1801,25-Nov-17 09:00:00,9.48,5.31,391.67,25-Nov-17 09:00:00
1802,25-Nov-17 09:15:00,9.55,5.31,391.61,25-Nov-17 09:15:00
1803,25-Nov-17 09:30:00,9.53,5.38,391.58,25-Nov-17 09:30:00
1804,25-Nov-17 09:45:00,9.47,5.44,391.56,25-Nov-17 09:45:00
1805,25-Nov-17 10:00:00,9.46,5.56,391.50,25-Nov-17 10:00:00
1806,25-Nov-17 10:15:00,9.43,5.63,391.58,25-Nov-17 10:15:00
1807,25-Nov-17 10:30:00,9.46,5.75,391.50,25-Nov-17 10:30:00
1808,25-Nov-17 10:45:00,9.44,5.88,391.47,25-Nov-17 10:45:00
1809,25-Nov-17 11:00:00,9.44,5.94,391.35,25-Nov-17 11:00:00
1810,25-Nov-17 11:15:00,9.48,6.13,391.30,25-Nov-17 11:15:00
1811,25-Nov-17 11:30:00,9.44,6.31,391.16,25-Nov-17 11:30:00
1812,25-Nov-17 11:45:00,9.47,6.50,391.10,25-Nov-17 11:45:00
1813,25-Nov-17 12:00:00,9.47,6.63,391.13,25-Nov-17 12:00:00
1814,25-Nov-17 12:15:00,9.52,6.75,391.04,25-Nov-17 12:15:00
1815,25-Nov-17 12:30:00,9.52,6.88,390.96,25-Nov-17 12:30:00
1816,25-Nov-17 12:45:00,9.55,7.00,390.98,25-Nov-17 12:45:00
1817,25-Nov-17 13:00:00,9.53,7.13,390.98,25-Nov-17 13:00:00
1818,25-Nov-17 13:15:00,9.47,7.31,390.92,25-Nov-17 13:15:00
1819,25-Nov-17 13:30:00,9.53,7.44,390.92,25-Nov-17 13:30:00
1820,25-Nov-17 13:45:00,9.48,7.50,390.95,25-Nov-17 13:45:00
1821,25-Nov-17 14:00:00,9.51,7.63,390.98,25-Nov-17 14:00:00
1822,25-Nov-17 14:15:00,9.45,7.75,390.92,25-Nov-17 14:15:00
1823,25-Nov-17 14:30:00,9.49,7.81,390.95,25-Nov-17 14:30:00
1824,25-Nov-17 14:45:00,9.54,7.81,391.06,25-Nov-17 14:45:00
1825,25-Nov-17 15:00:00,9.47,7.81,391.03,25-Nov-17 15:00:00
1826,25-Nov-17 15:15:00,9.43,7.81,391.12,25-Nov-17 15:15:00
1827,25-Nov-17 15:30:00,9.55,7.75,391.14,25-Nov-17 15:30:00
1828,25-Nov-17 15:45:00,9.48,7.75,391.20,25-Nov-17 15:45:00
1829,25-Nov-17 16:00:00,9.48,7.75,391.20,25-Nov-17 16:00:00
1830,25-Nov-17 16:15:00,9.48,7.75,391.17,25-Nov-17 16:15:00
1831,25-Nov-17 16:30:00,9.44,7.75,391.23,25-Nov-17 16:30:00
1832,25-Nov-17 16:45:00,9.48,7.75,391.31,25-Nov-17 16:45:00
1833,25-Nov-17 17:00:00,9.46,7.69,391.42,25-Nov-17 17:00:00
1834,25-Nov-17 17:15:00,9.46,7.63,391.56,25-Nov-17 17:15:00
1835,25-Nov-17 17:30:00,9.55,7.56,391.70,25-Nov-17 17:30:00
1836,25-Nov-17 17:45:00,9.43,7.50,391.65,25-Nov-17 17:45:00
1837,25-Nov-17 18:00:00,9.49,7.50,391.76,25-Nov-17 18:00:00
1838,25-Nov-17 18:15:00,9.46,7.38,391.82,25-Nov-17 18:15:00
1839,25-Nov-17 18:30:00,9.51,7.38,391.90,25-Nov-17 18:30:00
1840,25-Nov-17 18:45:00,9.48,7.31,391.87,25-Nov-17 18:45:00
1841,25-Nov-17 19:00:00,9.47,7.31,391.82,25-Nov-17 19:00:00
1842,25-Nov-17 19:15:00,9.46,7.25,391.85,25-Nov-17 19:15:00
1843,25-Nov-17 19:30:00,9.39,7.19,391.85,25-Nov-17 19:30:00
1844,25-Nov-17 19:45:00,9.48,7.13,391.93,25-Nov-17 19:45:00
1845,25-Nov-17 20:00:00,9.46,7.13,392.02,25-Nov-17 20:00:00
1846,25-Nov-17 20:15:00,9.49,7.06,392.13,25-Nov-17 20:15:00
1847,25-Nov-17 20:30:00,9.49,7.00,392.24,25-Nov-17 20:30:00
1848,25-Nov-17 20:45:00,9.47,6.94,392.24,25-Nov-17 20:45:00
1849,25-Nov-17 21:00:00,9.47,6.94,392.27,25-Nov-17 21:00:00
1850,25-Nov-17 21:15:00,9.49,6.88,392.35,25-Nov-17 21:15:00
1851,25-Nov-17 21:30:00,9.54,6.88,392.44,25-Nov-17 21:30:00
1852,25-Nov-17 21:45:00,9.51,6.88,392.35,25-Nov-17 21:45:00
1853,25-Nov-17 22:00:00,9.42,6.88,392.35,25-Nov-17 22:00:00
1854,25-Nov-17 22:15:00,9.46,6.88,392.41,25-Nov-17 22:15:00
1855,25-Nov-17 22:30:00,9.49,6.81,392.44,25-Nov-17 22:30:00
1856,25-Nov-17 22:45:00,9.42,6.81,392.38,25-Nov-17 22:45:00
1857,25-Nov-17 23:00:00,9.51,6.81,392.60,25-Nov-17 23:00:00
1858,25-Nov-17 23:15:00,9.48,6.81,392.63,25-Nov-17 23:15:00
1859,25-Nov-17 23:30:00,9.54,6.75,392.66,25-Nov-17 23:30:00
1860,25-Nov-17 23:45:00,9.63,6.75,392.77,25-Nov-17 23:45:00
1861,26-Nov-17 00:00:00,9.61,6.75,392.69,26-Nov-17 00:00:00
1862,26-Nov-17 00:15:00,9.51,6.69,392.83,26-Nov-17 00:15:00
1863,26-Nov-17 00:30:00,9.55,6.69,392.86,26-Nov-17 00:30:00
1864,26-Nov-17 00:45:00,9.57,6.69,392.91,26-Nov-17 00:45:00
1865,26-Nov-17 01:00:00,9.52,6.63,393.08,26-Nov-17 01:00:00
1866,26-Nov-17 01:15:00,9.51,6.63,393.14,26-Nov-17 01:15:00
1867,26-Nov-17 01:30:00,9.55,6.56,393.19,26-Nov-17 01:30:00
1868,26-Nov-17 01:45:00,9.56,6.50,393.36,26-Nov-17 01:45:00
1869,26-Nov-17 02:00:00,9.56,6.50,393.45,26-Nov-17 02:00:00
1870,26-Nov-17 02:15:00,9.52,6.44,393.47,26-Nov-17 02:15:00
1871,26-Nov-17 02:30:00,9.51,6.38,393.56,26-Nov-17 02:30:00
1872,26-Nov-17 02:45:00,9.54,6.38,393.61,26-Nov-17 02:45:00
1873,26-Nov-17 03:00:00,9.53,6.31,393.64,26-Nov-17 03:00:00
1874,26-Nov-17 03:15:00,9.57,6.25,393.64,26-Nov-17 03:15:00
1875,26-Nov-17 03:30:00,9.65,6.19,393.64,26-Nov-17 03:30:00
1876,26-Nov-17 03:45:00,9.58,6.13,393.67,26-Nov-17 03:45:00
1877,26-Nov-17 04:00:00,9.61,6.13,393.70,26-Nov-17 04:00:00
1878,26-Nov-17 04:15:00,9.69,6.06,393.70,26-Nov-17 04:15:00
1879,26-Nov-17 04:30:00,9.50,6.00,393.59,26-Nov-17 04:30:00
1880,26-Nov-17 04:45:00,9.53,5.94,393.62,26-Nov-17 04:45:00
1881,26-Nov-17 05:00:00,9.51,5.88,393.73,26-Nov-17 05:00:00
1882,26-Nov-17 05:15:00,9.55,5.81,393.76,26-Nov-17 05:15:00
1883,26-Nov-17 05:30:00,9.59,5.81,393.84,26-Nov-17 05:30:00
1884,26-Nov-17 05:45:00,9.55,5.75,393.90,26-Nov-17 05:45:00
1885,26-Nov-17 06:00:00,9.55,5.69,393.98,26-Nov-17 06:00:00
1886,26-Nov-17 06:15:00,9.62,5.63,394.07,26-Nov-17 06:15:00
1887,26-Nov-17 06:30:00,9.69,5.56,394.07,26-Nov-17 06:30:00
1888,26-Nov-17 06:45:00,9.64,5.56,394.15,26-Nov-17 06:45:00
1889,26-Nov-17 07:00:00,9.78,5.50,394.13,26-Nov-17 07:00:00
1890,26-Nov-17 07:15:00,9.70,5.50,393.96,26-Nov-17 07:15:00
1891,26-Nov-17 07:30:00,9.56,5.44,394.04,26-Nov-17 07:30:00
1892,26-Nov-17 07:45:00,9.56,5.44,394.29,26-Nov-17 07:45:00
1893,26-Nov-17 08:00:00,9.54,5.38,394.27,26-Nov-17 08:00:00
1894,26-Nov-17 08:15:00,9.43,5.44,394.43,26-Nov-17 08:15:00
1895,26-Nov-17 08:30:00,9.58,5.38,394.60,26-Nov-17 08:30:00
1896,26-Nov-17 08:45:00,9.51,5.38,394.46,26-Nov-17 08:45:00
1897,26-Nov-17 09:00:00,9.43,5.38,394.69,26-Nov-17 09:00:00
1898,26-Nov-17 09:15:00,9.45,5.38,394.74,26-Nov-17 09:15:00
1899,26-Nov-17 09:30:00,9.40,5.38,394.77,26-Nov-17 09:30:00
1900,26-Nov-17 09:45:00,9.44,5.38,394.80,26-Nov-17 09:45:00
1901,26-Nov-17 10:00:00,9.43,5.44,394.91,26-Nov-17 10:00:00
1902,26-Nov-17 10:15:00,9.41,5.44,394.88,26-Nov-17 10:15:00
1903,26-Nov-17 10:30:00,9.37,5.50,394.82,26-Nov-17 10:30:00
1904,26-Nov-17 10:45:00,9.39,5.56,394.66,26-Nov-17 10:45:00
1905,26-Nov-17 11:00:00,9.44,5.63,394.66,26-Nov-17 11:00:00
1906,26-Nov-17 11:15:00,9.44,5.75,394.60,26-Nov-17 11:15:00
1907,26-Nov-17 11:30:00,9.40,5.88,394.37,26-Nov-17 11:30:00
1908,26-Nov-17 11:45:00,9.38,6.00,394.40,26-Nov-17 11:45:00
1909,26-Nov-17 12:00:00,9.39,6.13,394.37,26-Nov-17 12:00:00
1910,26-Nov-17 12:15:00,9.44,6.25,394.37,26-Nov-17 12:15:00
1911,26-Nov-17 12:30:00,9.38,6.38,394.37,26-Nov-17 12:30:00
1912,26-Nov-17 12:45:00,9.47,6.50,394.42,26-Nov-17 12:45:00
1913,26-Nov-17 13:00:00,9.39,6.63,394.42,26-Nov-17 13:00:00
1914,26-Nov-17 13:15:00,9.50,6.81,394.31,26-Nov-17 13:15:00
1915,26-Nov-17 13:30:00,9.47,6.94,394.22,26-Nov-17 13:30:00
1916,26-Nov-17 13:45:00,9.46,6.94,394.17,26-Nov-17 13:45:00
1917,26-Nov-17 14:00:00,9.51,7.06,394.08,26-Nov-17 14:00:00
1918,26-Nov-17 14:15:00,9.50,7.13,394.08,26-Nov-17 14:15:00
1919,26-Nov-17 14:30:00,9.43,7.19,393.91,26-Nov-17 14:30:00
1920,26-Nov-17 14:45:00,9.52,7.19,393.97,26-Nov-17 14:45:00
1921,26-Nov-17 15:00:00,9.47,7.19,393.94,26-Nov-17 15:00:00
1922,26-Nov-17 15:15:00,9.47,7.19,394.00,26-Nov-17 15:15:00
1923,26-Nov-17 15:30:00,9.50,7.13,394.00,26-Nov-17 15:30:00
1924,26-Nov-17 15:45:00,9.48,7.13,394.11,26-Nov-17 15:45:00
1925,26-Nov-17 16:00:00,9.49,7.13,394.28,26-Nov-17 16:00:00
1926,26-Nov-17 16:15:00,9.49,7.06,394.36,26-Nov-17 16:15:00
1927,26-Nov-17 16:30:00,9.44,7.00,394.39,26-Nov-17 16:30:00
1928,26-Nov-17 16:45:00,9.46,6.88,394.45,26-Nov-17 16:45:00
1929,26-Nov-17 17:00:00,9.47,6.81,394.48,26-Nov-17 17:00:00
1930,26-Nov-17 17:15:00,9.50,6.75,394.51,26-Nov-17 17:15:00
1931,26-Nov-17 17:30:00,9.44,6.63,394.51,26-Nov-17 17:30:00
1932,26-Nov-17 17:45:00,9.46,6.56,394.51,26-Nov-17 17:45:00
1933,26-Nov-17 18:00:00,9.47,6.44,394.48,26-Nov-17 18:00:00
1934,26-Nov-17 18:15:00,9.50,6.38,394.48,26-Nov-17 18:15:00
1935,26-Nov-17 18:30:00,9.51,6.31,394.54,26-Nov-17 18:30:00
1936,26-Nov-17 18:45:00,9.50,6.25,394.57,26-Nov-17 18:45:00
1937,26-Nov-17 19:00:00,9.49,6.19,394.51,26-Nov-17 19:00:00
1938,26-Nov-17 19:15:00,9.48,6.06,394.48,26-Nov-17 19:15:00
1939,26-Nov-17 19:30:00,9.47,6.06,394.54,26-Nov-17 19:30:00
1940,26-Nov-17 19:45:00,9.49,6.00,394.62,26-Nov-17 19:45:00
1941,26-Nov-17 20:00:00,9.54,5.88,394.68,26-Nov-17 20:00:00
1942,26-Nov-17 20:15:00,9.51,5.88,394.71,26-Nov-17 20:15:00
1943,26-Nov-17 20:30:00,9.49,5.81,394.71,26-Nov-17 20:30:00
1944,26-Nov-17 20:45:00,9.47,5.75,394.77,26-Nov-17 20:45:00
1945,26-Nov-17 21:00:00,9.54,5.63,394.88,26-Nov-17 21:00:00
1946,26-Nov-17 21:15:00,9.53,5.56,394.85,26-Nov-17 21:15:00
1947,26-Nov-17 21:30:00,9.46,5.50,394.85,26-Nov-17 21:30:00
1948,26-Nov-17 21:45:00,9.46,5.44,394.94,26-Nov-17 21:45:00
1949,26-Nov-17 22:00:00,9.45,5.31,395.02,26-Nov-17 22:00:00
1950,26-Nov-17 22:15:00,9.52,5.31,395.02,26-Nov-17 22:15:00
1951,26-Nov-17 22:30:00,9.50,5.25,395.02,26-Nov-17 22:30:00
1952,26-Nov-17 22:45:00,9.51,5.25,395.02,26-Nov-17 22:45:00
1953,26-Nov-17 23:00:00,9.45,5.19,394.97,26-Nov-17 23:00:00
1954,26-Nov-17 23:15:00,9.50,5.19,395.02,26-Nov-17 23:15:00
1955,26-Nov-17 23:30:00,9.50,5.06,395.00,26-Nov-17 23:30:00
1956,26-Nov-17 23:45:00,9.49,5.06,395.02,26-Nov-17 23:45:00
1957,27-Nov-17 00:00:00,9.54,5.06,395.00,27-Nov-17 00:00:00
1958,27-Nov-17 00:15:00,9.53,5.06,395.00,27-Nov-17 00:15:00
1959,27-Nov-17 00:30:00,9.52,5.00,394.88,27-Nov-17 00:30:00
1960,27-Nov-17 00:45:00,9.46,5.00,394.86,27-Nov-17 00:45:00
1961,27-Nov-17 01:00:00,9.50,5.00,394.86,27-Nov-17 01:00:00
1962,27-Nov-17 01:15:00,9.51,5.00,394.83,27-Nov-17 01:15:00
1963,27-Nov-17 01:30:00,9.58,4.94,394.86,27-Nov-17 01:30:00
1964,27-Nov-17 01:45:00,9.54,4.94,394.86,27-Nov-17 01:45:00
1965,27-Nov-17 02:00:00,9.57,4.88,394.83,27-Nov-17 02:00:00
1966,27-Nov-17 02:15:00,9.54,4.88,394.77,27-Nov-17 02:15:00
1967,27-Nov-17 02:30:00,9.55,4.81,394.77,27-Nov-17 02:30:00
1968,27-Nov-17 02:45:00,9.62,4.81,394.80,27-Nov-17 02:45:00
1969,27-Nov-17 03:00:00,9.59,4.81,394.89,27-Nov-17 03:00:00
1970,27-Nov-17 03:15:00,9.65,4.81,394.77,27-Nov-17 03:15:00
1971,27-Nov-17 03:30:00,9.50,4.75,394.75,27-Nov-17 03:30:00
1972,27-Nov-17 03:45:00,9.58,4.75,394.80,27-Nov-17 03:45:00
1973,27-Nov-17 04:00:00,9.62,4.69,395.00,27-Nov-17 04:00:00
1974,27-Nov-17 04:15:00,9.58,4.69,395.06,27-Nov-17 04:15:00
1975,27-Nov-17 04:30:00,9.52,4.63,395.03,27-Nov-17 04:30:00
1976,27-Nov-17 04:45:00,9.59,4.63,395.22,27-Nov-17 04:45:00
1977,27-Nov-17 05:00:00,9.57,4.63,395.22,27-Nov-17 05:00:00
1978,27-Nov-17 05:15:00,9.60,4.63,395.28,27-Nov-17 05:15:00
1979,27-Nov-17 05:30:00,9.54,4.63,395.28,27-Nov-17 05:30:00
1980,27-Nov-17 05:45:00,9.53,4.63,395.28,27-Nov-17 05:45:00
1981,27-Nov-17 06:00:00,9.54,4.63,395.42,27-Nov-17 06:00:00
1982,27-Nov-17 06:15:00,9.58,4.56,395.50,27-Nov-17 06:15:00
1983,27-Nov-17 06:30:00,9.54,4.56,395.67,27-Nov-17 06:30:00
1984,27-Nov-17 06:45:00,9.55,4.56,395.67,27-Nov-17 06:45:00
1985,27-Nov-17 07:00:00,9.57,4.56,395.73,27-Nov-17 07:00:00
1986,27-Nov-17 07:15:00,9.58,4.56,395.76,27-Nov-17 07:15:00
1987,27-Nov-17 07:30:00,9.57,4.56,395.81,27-Nov-17 07:30:00
1988,27-Nov-17 07:45:00,9.60,4.56,395.89,27-Nov-17 07:45:00
1989,27-Nov-17 08:00:00,9.55,4.56,395.89,27-Nov-17 08:00:00
1990,27-Nov-17 08:15:00,9.48,4.56,395.81,27-Nov-17 08:15:00
1991,27-Nov-17 08:30:00,9.45,4.56,395.81,27-Nov-17 08:30:00
1992,27-Nov-17 08:45:00,9.50,4.63,395.89,27-Nov-17 08:45:00
1993,27-Nov-17 09:00:00,9.44,4.63,395.95,27-Nov-17 09:00:00
1994,27-Nov-17 09:15:00,9.44,4.63,395.98,27-Nov-17 09:15:00
1995,27-Nov-17 09:30:00,9.47,4.69,396.06,27-Nov-17 09:30:00
1996,27-Nov-17 09:45:00,9.51,4.69,396.12,27-Nov-17 09:45:00
1997,27-Nov-17 10:00:00,9.48,4.75,396.17,27-Nov-17 10:00:00
1998,27-Nov-17 10:15:00,9.40,4.88,396.09,27-Nov-17 10:15:00
1999,27-Nov-17 10:30:00,9.41,4.94,396.03,27-Nov-17 10:30:00
