
Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_inf2_15min
# Records, 11329
Sensor File,6/3/2014 12:17:23 PM ,FCR_inf2_15min_060314.a4d

Barometric File,6/3/2014 12:45:40 PM ,FCRBV2014_060314.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCRBV2014
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,-20.68,0.19,
,Maximum,95.83,19.13,
,Mean,6.27,9.55,
,Variance,89.742,28.502,
,Std Deviation,9.473,5.339,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time
4708,26-Mar-14 11:45:00,48.14,4.44,392.07,26-Mar-14 11:45:00
4709,26-Mar-14 12:00:00,44.80,4.81,392.09,26-Mar-14 12:00:00
4710,26-Mar-14 12:15:00,40.33,5.13,392.12,26-Mar-14 12:15:00
4711,26-Mar-14 12:30:00,36.36,5.31,392.12,26-Mar-14 12:30:00
4712,26-Mar-14 12:45:00,32.41,5.56,392.11,26-Mar-14 12:45:00
4713,26-Mar-14 13:00:00,26.40,5.81,392.08,26-Mar-14 13:00:00
4714,26-Mar-14 13:15:00,29.00,6.00,391.97,26-Mar-14 13:15:00
4715,26-Mar-14 13:30:00,34.04,6.31,391.97,26-Mar-14 13:30:00
4716,26-Mar-14 13:45:00,35.29,6.56,392.05,26-Mar-14 13:45:00
4717,26-Mar-14 14:00:00,34.35,6.75,392.10,26-Mar-14 14:00:00
4718,26-Mar-14 14:15:00,29.60,6.94,392.27,26-Mar-14 14:15:00
4719,26-Mar-14 14:30:00,29.65,6.94,392.30,26-Mar-14 14:30:00
4720,26-Mar-14 14:45:00,29.68,7.06,392.24,26-Mar-14 14:45:00
4721,26-Mar-14 15:00:00,29.75,7.00,392.27,26-Mar-14 15:00:00
4722,26-Mar-14 15:15:00,28.64,6.88,392.27,26-Mar-14 15:15:00
4723,26-Mar-14 15:30:00,25.01,6.75,392.33,26-Mar-14 15:30:00
4724,26-Mar-14 15:45:00,24.86,6.63,392.35,26-Mar-14 15:45:00
4725,26-Mar-14 16:00:00,23.59,6.56,392.50,26-Mar-14 16:00:00
4726,26-Mar-14 16:15:00,22.40,6.44,392.47,26-Mar-14 16:15:00
4727,26-Mar-14 16:30:00,22.54,6.31,392.47,26-Mar-14 16:30:00
4728,26-Mar-14 16:45:00,21.08,6.06,392.56,26-Mar-14 16:45:00
4729,26-Mar-14 17:00:00,24.30,5.88,392.64,26-Mar-14 17:00:00
4730,26-Mar-14 17:15:00,20.79,5.69,392.75,26-Mar-14 17:15:00
4731,26-Mar-14 17:30:00,22.35,5.50,392.70,26-Mar-14 17:30:00
4732,26-Mar-14 17:45:00,27.51,5.25,392.67,26-Mar-14 17:45:00
4733,26-Mar-14 18:00:00,43.43,5.06,392.73,26-Mar-14 18:00:00
4734,26-Mar-14 18:15:00,38.04,4.88,392.79,26-Mar-14 18:15:00
4735,26-Mar-14 18:30:00,36.95,4.69,392.79,26-Mar-14 18:30:00
4736,26-Mar-14 18:45:00,34.05,4.56,392.85,26-Mar-14 18:45:00
4737,26-Mar-14 19:00:00,29.55,4.44,392.99,26-Mar-14 19:00:00
4738,26-Mar-14 19:15:00,33.61,4.25,393.02,26-Mar-14 19:15:00
4739,26-Mar-14 19:30:00,47.51,4.13,393.02,26-Mar-14 19:30:00
4740,26-Mar-14 19:45:00,40.92,4.00,393.11,26-Mar-14 19:45:00
4741,26-Mar-14 20:00:00,11.60,3.88,393.22,26-Mar-14 20:00:00
4742,26-Mar-14 20:15:00,11.41,3.81,393.16,26-Mar-14 20:15:00
4743,26-Mar-14 20:30:00,10.87,3.69,393.19,26-Mar-14 20:30:00
4744,26-Mar-14 20:45:00,4.31,3.63,393.36,26-Mar-14 20:45:00
4745,26-Mar-14 21:00:00,-0.27,3.56,393.39,26-Mar-14 21:00:00
4746,26-Mar-14 21:15:00,-4.15,3.44,393.39,26-Mar-14 21:15:00
4747,26-Mar-14 21:30:00,-2.24,3.38,393.42,26-Mar-14 21:30:00
4748,26-Mar-14 21:45:00,0.49,3.31,393.42,26-Mar-14 21:45:00
4749,26-Mar-14 22:00:00,-3.78,3.19,393.48,26-Mar-14 22:00:00
4750,26-Mar-14 22:15:00,-6.04,3.13,393.53,26-Mar-14 22:15:00
4751,26-Mar-14 22:30:00,-7.11,3.06,393.62,26-Mar-14 22:30:00
4752,26-Mar-14 22:45:00,-6.59,3.00,393.67,26-Mar-14 22:45:00
4753,26-Mar-14 23:00:00,-6.61,2.94,393.70,26-Mar-14 23:00:00
4754,26-Mar-14 23:15:00,-5.63,2.81,393.76,26-Mar-14 23:15:00
4755,26-Mar-14 23:30:00,-8.34,2.75,393.68,26-Mar-14 23:30:00
4756,26-Mar-14 23:45:00,-8.49,2.69,393.79,26-Mar-14 23:45:00
4757,27-Mar-14 00:00:00,-8.56,2.63,393.65,27-Mar-14 00:00:00
4758,27-Mar-14 00:15:00,-8.42,2.63,393.79,27-Mar-14 00:15:00
4759,27-Mar-14 00:30:00,-8.20,2.56,393.88,27-Mar-14 00:30:00
4760,27-Mar-14 00:45:00,-8.32,2.50,393.96,27-Mar-14 00:45:00
4761,27-Mar-14 01:00:00,-8.30,2.50,394.04,27-Mar-14 01:00:00
4762,27-Mar-14 01:15:00,-8.14,2.44,394.21,27-Mar-14 01:15:00
4763,27-Mar-14 01:30:00,-8.18,2.38,394.16,27-Mar-14 01:30:00
4764,27-Mar-14 01:45:00,-8.20,2.31,394.16,27-Mar-14 01:45:00
4765,27-Mar-14 02:00:00,-8.37,2.25,394.05,27-Mar-14 02:00:00
4766,27-Mar-14 02:15:00,-8.43,2.25,393.93,27-Mar-14 02:15:00
4767,27-Mar-14 02:30:00,-8.08,2.19,393.91,27-Mar-14 02:30:00
4768,27-Mar-14 02:45:00,-4.39,2.13,393.88,27-Mar-14 02:45:00
4769,27-Mar-14 03:00:00,-7.80,2.06,393.74,27-Mar-14 03:00:00
4770,27-Mar-14 03:15:00,-7.88,2.06,393.82,27-Mar-14 03:15:00
4771,27-Mar-14 03:30:00,-7.02,2.00,393.91,27-Mar-14 03:30:00
4772,27-Mar-14 03:45:00,-5.99,2.00,393.97,27-Mar-14 03:45:00
4773,27-Mar-14 04:00:00,-1.21,2.00,393.97,27-Mar-14 04:00:00
4774,27-Mar-14 04:15:00,-5.36,1.94,393.97,27-Mar-14 04:15:00
4775,27-Mar-14 04:30:00,-5.16,1.94,394.08,27-Mar-14 04:30:00
4776,27-Mar-14 04:45:00,-7.40,1.94,394.11,27-Mar-14 04:45:00
4777,27-Mar-14 05:00:00,-3.48,1.94,394.13,27-Mar-14 05:00:00
4778,27-Mar-14 05:15:00,-1.51,1.88,394.27,27-Mar-14 05:15:00
4779,27-Mar-14 05:30:00,-4.74,1.88,394.36,27-Mar-14 05:30:00
4780,27-Mar-14 05:45:00,-7.27,1.88,394.47,27-Mar-14 05:45:00
4781,27-Mar-14 06:00:00,-6.62,1.88,394.50,27-Mar-14 06:00:00
4782,27-Mar-14 06:15:00,-6.62,1.81,394.55,27-Mar-14 06:15:00
4783,27-Mar-14 06:30:00,-6.69,1.81,394.55,27-Mar-14 06:30:00
4784,27-Mar-14 06:45:00,-6.65,1.81,394.61,27-Mar-14 06:45:00
4785,27-Mar-14 07:00:00,-6.63,1.88,394.67,27-Mar-14 07:00:00
4786,27-Mar-14 07:15:00,-6.60,1.88,394.72,27-Mar-14 07:15:00
4787,27-Mar-14 07:30:00,-6.55,1.94,394.80,27-Mar-14 07:30:00
4788,27-Mar-14 07:45:00,-6.45,1.94,394.83,27-Mar-14 07:45:00
4789,27-Mar-14 08:00:00,-6.58,2.06,394.77,27-Mar-14 08:00:00
4790,27-Mar-14 08:15:00,-6.64,2.13,394.80,27-Mar-14 08:15:00
4791,27-Mar-14 08:30:00,-6.69,2.31,394.83,27-Mar-14 08:30:00
4792,27-Mar-14 08:45:00,-6.68,2.44,394.88,27-Mar-14 08:45:00
4793,27-Mar-14 09:00:00,-6.63,2.50,394.99,27-Mar-14 09:00:00
4794,27-Mar-14 09:15:00,-6.66,2.69,395.05,27-Mar-14 09:15:00
4795,27-Mar-14 09:30:00,-6.70,2.75,395.07,27-Mar-14 09:30:00
4796,27-Mar-14 09:45:00,-6.83,2.94,395.04,27-Mar-14 09:45:00
4797,27-Mar-14 10:00:00,-6.89,3.19,395.07,27-Mar-14 10:00:00
4798,27-Mar-14 10:15:00,-6.97,3.44,395.01,27-Mar-14 10:15:00
4799,27-Mar-14 10:30:00,-7.10,3.63,394.93,27-Mar-14 10:30:00
4800,27-Mar-14 10:45:00,-7.32,3.81,394.76,27-Mar-14 10:45:00
4801,27-Mar-14 11:00:00,-7.38,4.06,394.78,27-Mar-14 11:00:00
4802,27-Mar-14 11:15:00,-8.24,4.44,394.67,27-Mar-14 11:15:00
4803,27-Mar-14 11:30:00,-5.99,4.88,394.58,27-Mar-14 11:30:00
4804,27-Mar-14 11:45:00,-4.49,5.19,394.46,27-Mar-14 11:45:00
4805,27-Mar-14 12:00:00,-6.24,5.63,394.40,27-Mar-14 12:00:00
4806,27-Mar-14 12:15:00,-6.28,6.00,394.29,27-Mar-14 12:15:00
4807,27-Mar-14 12:30:00,-5.11,6.31,394.29,27-Mar-14 12:30:00
4808,27-Mar-14 12:45:00,-4.61,6.44,394.14,27-Mar-14 12:45:00
4809,27-Mar-14 13:00:00,-8.89,6.81,394.03,27-Mar-14 13:00:00
4810,27-Mar-14 13:15:00,-5.32,7.19,393.91,27-Mar-14 13:15:00
4811,27-Mar-14 13:30:00,-6.24,7.44,393.80,27-Mar-14 13:30:00
4812,27-Mar-14 13:45:00,-6.75,7.81,393.69,27-Mar-14 13:45:00
4813,27-Mar-14 14:00:00,-6.97,8.06,393.54,27-Mar-14 14:00:00
4814,27-Mar-14 14:15:00,-7.16,8.25,393.43,27-Mar-14 14:15:00
4815,27-Mar-14 14:30:00,-7.17,8.44,393.46,27-Mar-14 14:30:00
4816,27-Mar-14 14:45:00,-7.35,8.50,393.32,27-Mar-14 14:45:00
4817,27-Mar-14 15:00:00,-7.41,8.50,393.29,27-Mar-14 15:00:00
4818,27-Mar-14 15:15:00,-7.41,8.44,393.29,27-Mar-14 15:15:00
4819,27-Mar-14 15:30:00,-7.49,8.31,393.24,27-Mar-14 15:30:00
4820,27-Mar-14 15:45:00,-7.57,8.25,393.18,27-Mar-14 15:45:00
4821,27-Mar-14 16:00:00,-7.53,8.13,393.24,27-Mar-14 16:00:00
4822,27-Mar-14 16:15:00,-7.61,8.06,393.15,27-Mar-14 16:15:00
4823,27-Mar-14 16:30:00,-7.67,7.94,393.07,27-Mar-14 16:30:00
4824,27-Mar-14 16:45:00,-7.76,7.75,393.04,27-Mar-14 16:45:00
4825,27-Mar-14 17:00:00,-7.84,7.63,392.99,27-Mar-14 17:00:00
4826,27-Mar-14 17:15:00,-7.88,7.44,393.02,27-Mar-14 17:15:00
4827,27-Mar-14 17:30:00,-7.88,7.25,393.02,27-Mar-14 17:30:00
4828,27-Mar-14 17:45:00,-7.95,7.13,393.02,27-Mar-14 17:45:00
4829,27-Mar-14 18:00:00,-8.07,6.94,392.94,27-Mar-14 18:00:00
4830,27-Mar-14 18:15:00,-8.11,6.75,392.94,27-Mar-14 18:15:00
4831,27-Mar-14 18:30:00,-8.18,6.63,392.89,27-Mar-14 18:30:00
4832,27-Mar-14 18:45:00,-8.24,6.44,392.92,27-Mar-14 18:45:00
4833,27-Mar-14 19:00:00,-8.29,6.31,392.89,27-Mar-14 19:00:00
4834,27-Mar-14 19:15:00,-8.30,6.19,392.92,27-Mar-14 19:15:00
4835,27-Mar-14 19:30:00,-8.26,6.06,392.95,27-Mar-14 19:30:00
4836,27-Mar-14 19:45:00,-8.15,6.00,393.11,27-Mar-14 19:45:00
4837,27-Mar-14 20:00:00,-8.12,5.94,393.20,27-Mar-14 20:00:00
4838,27-Mar-14 20:15:00,-8.02,5.88,393.34,27-Mar-14 20:15:00
4839,27-Mar-14 20:30:00,-8.10,5.81,393.26,27-Mar-14 20:30:00
4840,27-Mar-14 20:45:00,-8.31,5.81,393.12,27-Mar-14 20:45:00
4841,27-Mar-14 21:00:00,-8.43,5.75,393.03,27-Mar-14 21:00:00
4842,27-Mar-14 21:15:00,-8.46,5.75,393.03,27-Mar-14 21:15:00
4843,27-Mar-14 21:30:00,-8.53,5.69,392.95,27-Mar-14 21:30:00
4844,27-Mar-14 21:45:00,-8.77,5.69,392.78,27-Mar-14 21:45:00
4845,27-Mar-14 22:00:00,-8.86,5.63,392.75,27-Mar-14 22:00:00
4846,27-Mar-14 22:15:00,-9.04,5.63,392.64,27-Mar-14 22:15:00
4847,27-Mar-14 22:30:00,-9.17,5.56,392.62,27-Mar-14 22:30:00
4848,27-Mar-14 22:45:00,-9.22,5.44,392.59,27-Mar-14 22:45:00
4849,27-Mar-14 23:00:00,-9.33,5.44,392.53,27-Mar-14 23:00:00
4850,27-Mar-14 23:15:00,-9.38,5.31,392.56,27-Mar-14 23:15:00
4851,27-Mar-14 23:30:00,-9.48,5.31,392.53,27-Mar-14 23:30:00
4852,27-Mar-14 23:45:00,-9.65,5.25,392.42,27-Mar-14 23:45:00
4853,28-Mar-14 00:00:00,-9.81,5.25,392.28,28-Mar-14 00:00:00
4854,28-Mar-14 00:15:00,-9.92,5.25,392.20,28-Mar-14 00:15:00
4855,28-Mar-14 00:30:00,-9.99,5.25,392.17,28-Mar-14 00:30:00
4856,28-Mar-14 00:45:00,-10.10,5.19,392.09,28-Mar-14 00:45:00
4857,28-Mar-14 01:00:00,-10.14,5.19,392.09,28-Mar-14 01:00:00
4858,28-Mar-14 01:15:00,-10.17,5.13,392.09,28-Mar-14 01:15:00
4859,28-Mar-14 01:30:00,-10.24,5.13,392.03,28-Mar-14 01:30:00
4860,28-Mar-14 01:45:00,-10.29,5.13,392.01,28-Mar-14 01:45:00
4861,28-Mar-14 02:00:00,-10.32,5.13,392.03,28-Mar-14 02:00:00
4862,28-Mar-14 02:15:00,-10.53,5.13,391.84,28-Mar-14 02:15:00
4863,28-Mar-14 02:30:00,-10.57,5.19,391.81,28-Mar-14 02:30:00
4864,28-Mar-14 02:45:00,-10.50,5.19,391.81,28-Mar-14 02:45:00
4865,28-Mar-14 03:00:00,-10.58,5.19,391.67,28-Mar-14 03:00:00
4866,28-Mar-14 03:15:00,-10.61,5.25,391.64,28-Mar-14 03:15:00
4867,28-Mar-14 03:30:00,-10.57,5.31,391.67,28-Mar-14 03:30:00
4868,28-Mar-14 03:45:00,-10.64,5.31,391.56,28-Mar-14 03:45:00
4869,28-Mar-14 04:00:00,-10.61,5.38,391.50,28-Mar-14 04:00:00
4870,28-Mar-14 04:15:00,-10.43,5.38,391.58,28-Mar-14 04:15:00
4871,28-Mar-14 04:30:00,-10.34,5.38,391.61,28-Mar-14 04:30:00
4872,28-Mar-14 04:45:00,-10.34,5.44,391.50,28-Mar-14 04:45:00
4873,28-Mar-14 05:00:00,-10.13,5.44,391.58,28-Mar-14 05:00:00
4874,28-Mar-14 05:15:00,-10.15,5.50,391.47,28-Mar-14 05:15:00
4875,28-Mar-14 05:30:00,-10.01,5.50,391.55,28-Mar-14 05:30:00
4876,28-Mar-14 05:45:00,-9.85,5.56,391.55,28-Mar-14 05:45:00
4877,28-Mar-14 06:00:00,-9.81,5.56,391.50,28-Mar-14 06:00:00
4878,28-Mar-14 06:15:00,-9.68,5.56,391.55,28-Mar-14 06:15:00
4879,28-Mar-14 06:30:00,-9.61,5.63,391.55,28-Mar-14 06:30:00
4880,28-Mar-14 06:45:00,-9.54,5.69,391.55,28-Mar-14 06:45:00
4881,28-Mar-14 07:00:00,-9.53,5.75,391.52,28-Mar-14 07:00:00
4882,28-Mar-14 07:15:00,-9.50,5.75,391.52,28-Mar-14 07:15:00
4883,28-Mar-14 07:30:00,-9.33,5.81,391.64,28-Mar-14 07:30:00
4884,28-Mar-14 07:45:00,-9.28,5.88,391.63,28-Mar-14 07:45:00
4885,28-Mar-14 08:00:00,-9.10,5.94,391.72,28-Mar-14 08:00:00
4886,28-Mar-14 08:15:00,-8.97,6.06,391.80,28-Mar-14 08:15:00
4887,28-Mar-14 08:30:00,-9.00,6.13,391.72,28-Mar-14 08:30:00
4888,28-Mar-14 08:45:00,-8.82,6.19,391.80,28-Mar-14 08:45:00
4889,28-Mar-14 09:00:00,-8.75,6.25,391.88,28-Mar-14 09:00:00
4890,28-Mar-14 09:15:00,-8.76,6.31,391.88,28-Mar-14 09:15:00
4891,28-Mar-14 09:30:00,-8.89,6.31,391.91,28-Mar-14 09:30:00
4892,28-Mar-14 09:45:00,-8.76,6.38,391.85,28-Mar-14 09:45:00
4893,28-Mar-14 10:00:00,-8.77,6.44,391.85,28-Mar-14 10:00:00
4894,28-Mar-14 10:15:00,-8.72,6.56,391.77,28-Mar-14 10:15:00
4895,28-Mar-14 10:30:00,-8.67,6.63,391.74,28-Mar-14 10:30:00
4896,28-Mar-14 10:45:00,-8.59,6.69,391.71,28-Mar-14 10:45:00
4897,28-Mar-14 11:00:00,-8.61,6.81,391.65,28-Mar-14 11:00:00
4898,28-Mar-14 11:15:00,-8.64,6.94,391.54,28-Mar-14 11:15:00
4899,28-Mar-14 11:30:00,-10.63,7.06,391.57,28-Mar-14 11:30:00
4900,28-Mar-14 11:45:00,-8.57,7.19,391.54,28-Mar-14 11:45:00
4901,28-Mar-14 12:00:00,-8.61,7.31,391.57,28-Mar-14 12:00:00
4902,28-Mar-14 12:15:00,-8.70,7.38,391.51,28-Mar-14 12:15:00
4903,28-Mar-14 12:30:00,-11.06,7.44,391.45,28-Mar-14 12:30:00
4904,28-Mar-14 12:45:00,-8.95,7.56,391.43,28-Mar-14 12:45:00
4905,28-Mar-14 13:00:00,-8.97,7.69,391.40,28-Mar-14 13:00:00
4906,28-Mar-14 13:15:00,-8.93,7.75,391.42,28-Mar-14 13:15:00
4907,28-Mar-14 13:30:00,-8.63,7.75,391.31,28-Mar-14 13:30:00
4908,28-Mar-14 13:45:00,-8.70,7.81,391.28,28-Mar-14 13:45:00
4909,28-Mar-14 14:00:00,-8.57,7.81,391.34,28-Mar-14 14:00:00
4910,28-Mar-14 14:15:00,-8.60,7.94,391.25,28-Mar-14 14:15:00
4911,28-Mar-14 14:30:00,-8.68,8.06,391.17,28-Mar-14 14:30:00
4912,28-Mar-14 14:45:00,-8.88,8.19,391.03,28-Mar-14 14:45:00
4913,28-Mar-14 15:00:00,-8.96,8.44,390.97,28-Mar-14 15:00:00
4914,28-Mar-14 15:15:00,-8.90,8.50,391.05,28-Mar-14 15:15:00
4915,28-Mar-14 15:30:00,-8.76,8.56,391.14,28-Mar-14 15:30:00
4916,28-Mar-14 15:45:00,-8.69,8.63,391.19,28-Mar-14 15:45:00
4917,28-Mar-14 16:00:00,-8.62,8.69,391.25,28-Mar-14 16:00:00
4918,28-Mar-14 16:15:00,-8.47,8.69,391.22,28-Mar-14 16:15:00
4919,28-Mar-14 16:30:00,-8.36,8.75,391.25,28-Mar-14 16:30:00
4920,28-Mar-14 16:45:00,-8.49,8.75,391.19,28-Mar-14 16:45:00
4921,28-Mar-14 17:00:00,-8.46,8.69,391.22,28-Mar-14 17:00:00
4922,28-Mar-14 17:15:00,-8.42,8.63,391.22,28-Mar-14 17:15:00
4923,28-Mar-14 17:30:00,-8.42,8.63,391.22,28-Mar-14 17:30:00
4924,28-Mar-14 17:45:00,-8.35,8.56,391.28,28-Mar-14 17:45:00
4925,28-Mar-14 18:00:00,-8.28,8.50,391.31,28-Mar-14 18:00:00
4926,28-Mar-14 18:15:00,-8.26,8.44,391.31,28-Mar-14 18:15:00
4927,28-Mar-14 18:30:00,-8.21,8.38,391.39,28-Mar-14 18:30:00
4928,28-Mar-14 18:45:00,-8.28,8.31,391.34,28-Mar-14 18:45:00
4929,28-Mar-14 19:00:00,-8.29,8.31,391.36,28-Mar-14 19:00:00
4930,28-Mar-14 19:15:00,-8.22,8.25,391.39,28-Mar-14 19:15:00
4931,28-Mar-14 19:30:00,-8.26,8.19,391.39,28-Mar-14 19:30:00
4932,28-Mar-14 19:45:00,-8.25,8.13,391.42,28-Mar-14 19:45:00
4933,28-Mar-14 20:00:00,-8.23,8.13,391.42,28-Mar-14 20:00:00
4934,28-Mar-14 20:15:00,-8.22,8.06,391.39,28-Mar-14 20:15:00
4935,28-Mar-14 20:30:00,-8.23,8.00,391.39,28-Mar-14 20:30:00
4936,28-Mar-14 20:45:00,-8.22,8.00,391.45,28-Mar-14 20:45:00
4937,28-Mar-14 21:00:00,-8.16,7.94,391.56,28-Mar-14 21:00:00
4938,28-Mar-14 21:15:00,-8.13,7.94,391.59,28-Mar-14 21:15:00
4939,28-Mar-14 21:30:00,-8.19,7.94,391.56,28-Mar-14 21:30:00
4940,28-Mar-14 21:45:00,-8.19,7.88,391.59,28-Mar-14 21:45:00
4941,28-Mar-14 22:00:00,-8.23,7.88,391.56,28-Mar-14 22:00:00
4942,28-Mar-14 22:15:00,-8.23,7.88,391.59,28-Mar-14 22:15:00
4943,28-Mar-14 22:30:00,-8.44,7.88,391.42,28-Mar-14 22:30:00
4944,28-Mar-14 22:45:00,-8.44,7.88,391.39,28-Mar-14 22:45:00
4945,28-Mar-14 23:00:00,-8.44,7.88,391.42,28-Mar-14 23:00:00
4946,28-Mar-14 23:15:00,-8.33,7.81,391.62,28-Mar-14 23:15:00
4947,28-Mar-14 23:30:00,-8.28,7.88,391.67,28-Mar-14 23:30:00
4948,28-Mar-14 23:45:00,-8.31,7.81,391.62,28-Mar-14 23:45:00
4949,29-Mar-14 00:00:00,-8.42,7.81,391.53,29-Mar-14 00:00:00
4950,29-Mar-14 00:15:00,-8.55,7.81,391.40,29-Mar-14 00:15:00
4951,29-Mar-14 00:30:00,-8.60,7.81,391.40,29-Mar-14 00:30:00
4952,29-Mar-14 00:45:00,-8.70,7.81,391.28,29-Mar-14 00:45:00
4953,29-Mar-14 01:00:00,-8.74,7.81,391.31,29-Mar-14 01:00:00
4954,29-Mar-14 01:15:00,-8.76,7.81,391.31,29-Mar-14 01:15:00
4955,29-Mar-14 01:30:00,-8.97,7.75,391.14,29-Mar-14 01:30:00
4956,29-Mar-14 01:45:00,-9.08,7.75,391.03,29-Mar-14 01:45:00
4957,29-Mar-14 02:00:00,-9.06,7.75,391.00,29-Mar-14 02:00:00
4958,29-Mar-14 02:15:00,-9.19,7.75,390.89,29-Mar-14 02:15:00
4959,29-Mar-14 02:30:00,-9.29,7.75,390.81,29-Mar-14 02:30:00
4960,29-Mar-14 02:45:00,-9.29,7.75,390.78,29-Mar-14 02:45:00
4961,29-Mar-14 03:00:00,-9.40,7.75,390.64,29-Mar-14 03:00:00
4962,29-Mar-14 03:15:00,-9.55,7.75,390.45,29-Mar-14 03:15:00
4963,29-Mar-14 03:30:00,-9.44,7.75,390.53,29-Mar-14 03:30:00
4964,29-Mar-14 03:45:00,-9.51,7.69,390.45,29-Mar-14 03:45:00
4965,29-Mar-14 04:00:00,-9.64,7.75,390.31,29-Mar-14 04:00:00
4966,29-Mar-14 04:15:00,-9.73,7.69,390.22,29-Mar-14 04:15:00
4967,29-Mar-14 04:30:00,-9.63,7.69,390.33,29-Mar-14 04:30:00
4968,29-Mar-14 04:45:00,-9.59,7.63,390.33,29-Mar-14 04:45:00
4969,29-Mar-14 05:00:00,-9.62,7.63,390.25,29-Mar-14 05:00:00
4970,29-Mar-14 05:15:00,-9.45,7.63,390.36,29-Mar-14 05:15:00
4971,29-Mar-14 05:30:00,-9.35,7.63,390.39,29-Mar-14 05:30:00
4972,29-Mar-14 05:45:00,-9.33,7.63,390.42,29-Mar-14 05:45:00
4973,29-Mar-14 06:00:00,-9.45,7.69,390.33,29-Mar-14 06:00:00
4974,29-Mar-14 06:15:00,-9.48,7.75,390.25,29-Mar-14 06:15:00
4975,29-Mar-14 06:30:00,-9.59,7.75,390.25,29-Mar-14 06:30:00
4976,29-Mar-14 06:45:00,-9.58,7.75,390.28,29-Mar-14 06:45:00
4977,29-Mar-14 07:00:00,-9.48,7.75,390.31,29-Mar-14 07:00:00
4978,29-Mar-14 07:15:00,-9.48,7.81,390.31,29-Mar-14 07:15:00
4979,29-Mar-14 07:30:00,-9.49,7.81,390.28,29-Mar-14 07:30:00
4980,29-Mar-14 07:45:00,-9.61,7.88,390.19,29-Mar-14 07:45:00
4981,29-Mar-14 08:00:00,-9.65,7.88,390.14,29-Mar-14 08:00:00
4982,29-Mar-14 08:15:00,-9.63,7.94,390.14,29-Mar-14 08:15:00
4983,29-Mar-14 08:30:00,-9.80,8.00,389.97,29-Mar-14 08:30:00
4984,29-Mar-14 08:45:00,-9.93,8.00,389.88,29-Mar-14 08:45:00
4985,29-Mar-14 09:00:00,-10.01,8.06,389.80,29-Mar-14 09:00:00
4986,29-Mar-14 09:15:00,-10.02,8.06,389.74,29-Mar-14 09:15:00
4987,29-Mar-14 09:30:00,-10.29,8.19,389.58,29-Mar-14 09:30:00
4988,29-Mar-14 09:45:00,-10.59,8.31,389.38,29-Mar-14 09:45:00
4989,29-Mar-14 10:00:00,-10.70,8.38,389.38,29-Mar-14 10:00:00
4990,29-Mar-14 10:15:00,-10.91,8.44,389.27,29-Mar-14 10:15:00
4991,29-Mar-14 10:30:00,-11.05,8.56,389.13,29-Mar-14 10:30:00
4992,29-Mar-14 10:45:00,-11.23,8.69,388.96,29-Mar-14 10:45:00
4993,29-Mar-14 11:00:00,-11.37,8.75,388.85,29-Mar-14 11:00:00
4994,29-Mar-14 11:15:00,-11.54,8.88,388.70,29-Mar-14 11:15:00
4995,29-Mar-14 11:30:00,-11.86,9.00,388.48,29-Mar-14 11:30:00
4996,29-Mar-14 11:45:00,-12.02,9.06,388.31,29-Mar-14 11:45:00
4997,29-Mar-14 12:00:00,-12.13,9.06,388.23,29-Mar-14 12:00:00
4998,29-Mar-14 12:15:00,-12.20,9.06,388.12,29-Mar-14 12:15:00
4999,29-Mar-14 12:30:00,-12.34,9.19,387.98,29-Mar-14 12:30:00
5000,29-Mar-14 12:45:00,-12.52,9.19,387.89,29-Mar-14 12:45:00
5001,29-Mar-14 13:00:00,-12.78,9.19,387.61,29-Mar-14 13:00:00
5002,29-Mar-14 13:15:00,-13.01,9.25,387.47,29-Mar-14 13:15:00
5003,29-Mar-14 13:30:00,-13.26,9.25,387.31,29-Mar-14 13:30:00
5004,29-Mar-14 13:45:00,-13.51,9.31,387.11,29-Mar-14 13:45:00
5005,29-Mar-14 14:00:00,-13.64,9.31,387.03,29-Mar-14 14:00:00
5006,29-Mar-14 14:15:00,-13.79,9.38,386.83,29-Mar-14 14:15:00
5007,29-Mar-14 14:30:00,-14.06,9.56,386.66,29-Mar-14 14:30:00
5008,29-Mar-14 14:45:00,-14.06,9.63,386.63,29-Mar-14 14:45:00
