Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
185,12/12/2014 10:00,6.31,3.44,392.24,2014-12-12 10:00:00,,,,
186,12/12/2014 10:15,6.34,3.56,392.24,2014-12-12 10:15:00,,,,
187,12/12/2014 10:30,6.35,3.69,392.24,2014-12-12 10:30:00,,,,
188,12/12/2014 10:45,6.36,3.81,392.24,2014-12-12 10:45:00,,,,
189,12/12/2014 11:00,6.3,3.88,392.1,2014-12-12 11:00:00,,,,
190,12/12/2014 11:15,6.35,3.94,392.07,2014-12-12 11:15:00,,,,
191,12/12/2014 11:30,6.36,4.06,392.1,2014-12-12 11:30:00,,,,
192,12/12/2014 11:45,6.37,4.13,391.93,2014-12-12 11:45:00,,,,
193,12/12/2014 12:00,6.33,4.13,391.85,2014-12-12 12:00:00,,,,
194,12/12/2014 12:15,6.27,4.19,391.71,2014-12-12 12:15:00,,,,
195,12/12/2014 12:30,6.3,4.31,391.62,2014-12-12 12:30:00,,,,
196,12/12/2014 12:45,6.37,4.5,391.56,2014-12-12 12:45:00,,,,
197,12/12/2014 13:00,6.32,4.63,391.59,2014-12-12 13:00:00,,,,
198,12/12/2014 13:15,6.35,4.75,391.62,2014-12-12 13:15:00,,,,
199,12/12/2014 13:30,6.4,4.88,391.45,2014-12-12 13:30:00,,,,
200,12/12/2014 13:45,6.36,4.81,391.23,2014-12-12 13:45:00,,,,
201,12/12/2014 14:00,6.31,4.81,391.23,2014-12-12 14:00:00,,,,
202,12/12/2014 14:15,6.34,4.81,391.34,2014-12-12 14:15:00,,,,
203,12/12/2014 14:30,6.24,4.81,391.28,2014-12-12 14:30:00,,,,
204,12/12/2014 14:45,6.31,4.81,391.37,2014-12-12 14:45:00,,,,
205,12/12/2014 15:00,6.28,4.75,391.34,2014-12-12 15:00:00,,,,
206,12/12/2014 15:15,6.31,4.75,391.25,2014-12-12 15:15:00,,,,
207,12/12/2014 15:30,6.32,4.69,391.28,2014-12-12 15:30:00,,,,
208,12/12/2014 15:45,6.33,4.63,391.42,2014-12-12 15:45:00,,,,
209,12/12/2014 16:00,6.37,4.56,391.51,2014-12-12 16:00:00,,,,
210,12/12/2014 16:15,6.41,4.5,391.54,2014-12-12 16:15:00,,,,
211,12/12/2014 16:30,6.34,4.5,391.48,2014-12-12 16:30:00,,,,
212,12/12/2014 16:45,6.43,4.38,391.48,2014-12-12 16:45:00,,,,
213,12/12/2014 17:00,6.43,4.38,391.51,2014-12-12 17:00:00,,,,
214,12/12/2014 17:15,6.3,4.31,391.51,2014-12-12 17:15:00,,,,
215,12/12/2014 17:30,6.36,4.25,391.62,2014-12-12 17:30:00,,,,
216,12/12/2014 17:45,6.41,4.25,391.57,2014-12-12 17:45:00,,,,
217,12/12/2014 18:00,6.36,4.25,391.65,2014-12-12 18:00:00,,,,
218,12/12/2014 18:15,6.32,4.19,391.71,2014-12-12 18:15:00,,,,
219,12/12/2014 18:30,6.38,4.13,391.79,2014-12-12 18:30:00,,,,
220,12/12/2014 18:45,6.32,4.13,391.74,2014-12-12 18:45:00,,,,
221,12/12/2014 19:00,6.34,4.13,391.76,2014-12-12 19:00:00,,,,
222,12/12/2014 19:15,6.33,4.06,391.82,2014-12-12 19:15:00,,,,
223,12/12/2014 19:30,6.41,4.06,391.88,2014-12-12 19:30:00,,,,
224,12/12/2014 19:45,6.33,4,391.85,2014-12-12 19:45:00,,,,
225,12/12/2014 20:00,6.36,4,391.82,2014-12-12 20:00:00,,,,
226,12/12/2014 20:15,6.36,4,391.85,2014-12-12 20:15:00,,,,
227,12/12/2014 20:30,6.48,4,391.82,2014-12-12 20:30:00,,,,
228,12/12/2014 20:45,6.42,4,391.68,2014-12-12 20:45:00,,,,
229,12/12/2014 21:00,6.5,3.94,391.65,2014-12-12 21:00:00,,,,
230,12/12/2014 21:15,6.43,3.94,391.71,2014-12-12 21:15:00,,,,
231,12/12/2014 21:30,6.43,3.94,391.74,2014-12-12 21:30:00,,,,
232,12/12/2014 21:45,6.46,3.88,391.79,2014-12-12 21:45:00,,,,
233,12/12/2014 22:00,6.45,3.94,391.79,2014-12-12 22:00:00,,,,
234,12/12/2014 22:15,6.39,3.88,391.71,2014-12-12 22:15:00,,,,
235,12/12/2014 22:30,6.49,3.81,391.79,2014-12-12 22:30:00,,,,
236,12/12/2014 22:45,6.41,3.81,391.79,2014-12-12 22:45:00,,,,
237,12/12/2014 23:00,6.31,3.81,391.82,2014-12-12 23:00:00,,,,
238,12/12/2014 23:15,6.34,3.75,391.82,2014-12-12 23:15:00,,,,
239,12/12/2014 23:30,6.44,3.75,391.88,2014-12-12 23:30:00,,,,
240,12/12/2014 23:45,6.41,3.75,391.77,2014-12-12 23:45:00,,,,
241,12/13/2014 0:00,6.42,3.69,391.77,2014-12-13 00:00:00,,,,
242,12/13/2014 0:15,6.4,3.75,391.74,2014-12-13 00:15:00,,,,
243,12/13/2014 0:30,6.4,3.75,391.71,2014-12-13 00:30:00,,,,
244,12/13/2014 0:45,6.44,3.75,391.65,2014-12-13 00:45:00,,,,
245,12/13/2014 1:00,6.4,3.69,391.68,2014-12-13 01:00:00,,,,
246,12/13/2014 1:15,6.37,3.63,391.66,2014-12-13 01:15:00,,,,
247,12/13/2014 1:30,6.43,3.63,391.63,2014-12-13 01:30:00,,,,
248,12/13/2014 1:45,6.38,3.63,391.54,2014-12-13 01:45:00,,,,
249,12/13/2014 2:00,6.39,3.56,391.57,2014-12-13 02:00:00,,,,
250,12/13/2014 2:15,6.33,3.56,391.49,2014-12-13 02:15:00,,,,
251,12/13/2014 2:30,6.29,3.56,391.46,2014-12-13 02:30:00,,,,
252,12/13/2014 2:45,6.36,3.5,391.41,2014-12-13 02:45:00,,,,
253,12/13/2014 3:00,6.38,3.56,391.43,2014-12-13 03:00:00,,,,
254,12/13/2014 3:15,6.32,3.5,391.57,2014-12-13 03:15:00,,,,
255,12/13/2014 3:30,6.38,3.44,391.49,2014-12-13 03:30:00,,,,
256,12/13/2014 3:45,6.36,3.44,391.49,2014-12-13 03:45:00,,,,
257,12/13/2014 4:00,6.35,3.38,391.41,2014-12-13 04:00:00,,,,
258,12/13/2014 4:15,6.33,3.38,391.44,2014-12-13 04:15:00,,,,
259,12/13/2014 4:30,6.38,3.31,391.38,2014-12-13 04:30:00,,,,
260,12/13/2014 4:45,6.4,3.31,391.32,2014-12-13 04:45:00,,,,
261,12/13/2014 5:00,6.4,3.31,391.32,2014-12-13 05:00:00,,,,
262,12/13/2014 5:15,6.33,3.31,391.38,2014-12-13 05:15:00,,,,
263,12/13/2014 5:30,6.33,3.31,391.38,2014-12-13 05:30:00,,,,
264,12/13/2014 5:45,6.33,3.31,391.46,2014-12-13 05:45:00,,,,
265,12/13/2014 6:00,6.3,3.31,391.49,2014-12-13 06:00:00,,,,
266,12/13/2014 6:15,6.36,3.31,391.6,2014-12-13 06:15:00,,,,
267,12/13/2014 6:30,6.31,3.31,391.66,2014-12-13 06:30:00,,,,
268,12/13/2014 6:45,6.34,3.25,391.72,2014-12-13 06:45:00,,,,
269,12/13/2014 7:00,6.4,3.19,391.66,2014-12-13 07:00:00,,,,
270,12/13/2014 7:15,6.41,3.19,391.63,2014-12-13 07:15:00,,,,
271,12/13/2014 7:30,6.5,3.19,391.72,2014-12-13 07:30:00,,,,
272,12/13/2014 7:45,6.48,3.19,391.63,2014-12-13 07:45:00,,,,
273,12/13/2014 8:00,6.4,3.25,391.63,2014-12-13 08:00:00,,,,
274,12/13/2014 8:15,6.41,3.19,391.6,2014-12-13 08:15:00,,,,
275,12/13/2014 8:30,6.33,3.25,391.74,2014-12-13 08:30:00,,,,
276,12/13/2014 8:45,6.32,3.25,391.83,2014-12-13 08:45:00,,,,
277,12/13/2014 9:00,6.36,3.31,391.88,2014-12-13 09:00:00,,,,
278,12/13/2014 9:15,6.31,3.31,391.8,2014-12-13 09:15:00,,,,
279,12/13/2014 9:30,6.32,3.38,391.85,2014-12-13 09:30:00,,,,
280,12/13/2014 9:45,6.28,3.5,391.83,2014-12-13 09:45:00,,,,
281,12/13/2014 10:00,6.27,3.63,391.85,2014-12-13 10:00:00,,,,
282,12/13/2014 10:15,6.29,3.69,391.85,2014-12-13 10:15:00,,,,
283,12/13/2014 10:30,6.19,3.81,391.77,2014-12-13 10:30:00,,,,
284,12/13/2014 10:45,6.27,3.88,391.74,2014-12-13 10:45:00,,,,
285,12/13/2014 11:00,6.33,4,391.71,2014-12-13 11:00:00,,,,
286,12/13/2014 11:15,6.24,4.13,391.65,2014-12-13 11:15:00,,,,
287,12/13/2014 11:30,6.25,4.25,391.62,2014-12-13 11:30:00,,,,
288,12/13/2014 11:45,6.23,4.38,391.51,2014-12-13 11:45:00,,,,
289,12/13/2014 12:00,6.21,4.5,391.4,2014-12-13 12:00:00,,,,
290,12/13/2014 12:15,6.23,4.63,391.31,2014-12-13 12:15:00,,,,
291,12/13/2014 12:30,6.27,4.81,391.28,2014-12-13 12:30:00,,,,
292,12/13/2014 12:45,6.28,5,391.28,2014-12-13 12:45:00,,,,
293,12/13/2014 13:00,6.28,5.13,391.19,2014-12-13 13:00:00,,,,
294,12/13/2014 13:15,6.26,5.25,391.08,2014-12-13 13:15:00,,,,
295,12/13/2014 13:30,6.26,5.38,391.02,2014-12-13 13:30:00,,,,
296,12/13/2014 13:45,6.32,5.38,390.94,2014-12-13 13:45:00,,,,
297,12/13/2014 14:00,6.3,5.44,390.94,2014-12-13 14:00:00,,,,
298,12/13/2014 14:15,6.33,5.5,390.91,2014-12-13 14:15:00,,,,
299,12/13/2014 14:30,6.24,5.5,390.91,2014-12-13 14:30:00,,,,
300,12/13/2014 14:45,6.3,5.5,390.94,2014-12-13 14:45:00,,,,
301,12/13/2014 15:00,6.28,5.5,390.94,2014-12-13 15:00:00,,,,
302,12/13/2014 15:15,6.28,5.5,390.88,2014-12-13 15:15:00,,,,
303,12/13/2014 15:30,6.33,5.44,390.83,2014-12-13 15:30:00,,,,
304,12/13/2014 15:45,6.34,5.38,390.86,2014-12-13 15:45:00,,,,
305,12/13/2014 16:00,6.33,5.31,390.8,2014-12-13 16:00:00,,,,
306,12/13/2014 16:15,6.33,5.25,390.8,2014-12-13 16:15:00,,,,
307,12/13/2014 16:30,6.29,5.19,390.77,2014-12-13 16:30:00,,,,
308,12/13/2014 16:45,6.29,5.13,390.78,2014-12-13 16:45:00,,,,
309,12/13/2014 17:00,6.33,5.06,390.8,2014-12-13 17:00:00,,,,
310,12/13/2014 17:15,6.33,5.06,390.83,2014-12-13 17:15:00,,,,
311,12/13/2014 17:30,6.35,4.94,390.75,2014-12-13 17:30:00,,,,
