Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
189,2/7/14 10:00,7.1,1.94,394.89,2014-02-07 10:00:00,,,,
190,2/7/14 10:15,7.16,2,394.94,2014-02-07 10:15:00,,,,
191,2/7/14 10:30,7.14,2.13,394.86,2014-02-07 10:30:00,,,,
192,2/7/14 10:45,7.1,2.25,394.72,2014-02-07 10:45:00,,,,
193,2/7/14 11:00,7.13,2.38,394.72,2014-02-07 11:00:00,,,,
194,2/7/14 11:15,7.19,2.5,394.63,2014-02-07 11:15:00,,,,
195,2/7/14 11:30,7.12,2.75,394.6,2014-02-07 11:30:00,,,,
196,2/7/14 11:45,7.14,3,394.6,2014-02-07 11:45:00,,,,
197,2/7/14 12:00,7.12,3.13,394.46,2014-02-07 12:00:00,,,,
198,2/7/14 12:15,7.12,3.19,394.43,2014-02-07 12:15:00,,,,
199,2/7/14 12:30,7.13,3.31,394.29,2014-02-07 12:30:00,,,,
200,2/7/14 12:45,7.1,3.5,394.12,2014-02-07 12:45:00,,,,
201,2/7/14 13:00,7.1,3.69,394.06,2014-02-07 13:00:00,,,,
202,2/7/14 13:15,7.13,3.81,393.89,2014-02-07 13:15:00,,,,
203,2/7/14 13:30,7.11,3.94,393.92,2014-02-07 13:30:00,,,,
204,2/7/14 13:45,7.12,4,393.89,2014-02-07 13:45:00,,,,
205,2/7/14 14:00,7.09,4.06,393.78,2014-02-07 14:00:00,,,,
206,2/7/14 14:15,7.17,4.13,393.91,2014-02-07 14:15:00,,,,
207,2/7/14 14:30,7.09,4.13,393.8,2014-02-07 14:30:00,,,,
208,2/7/14 14:45,7.12,4.19,393.83,2014-02-07 14:45:00,,,,
209,2/7/14 15:00,7.12,4.25,393.89,2014-02-07 15:00:00,,,,
210,2/7/14 15:15,7.12,4.25,393.86,2014-02-07 15:15:00,,,,
211,2/7/14 15:30,7.13,4.19,393.86,2014-02-07 15:30:00,,,,
212,2/7/14 15:45,7.1,4.19,393.83,2014-02-07 15:45:00,,,,
213,2/7/14 16:00,7.12,4.13,393.83,2014-02-07 16:00:00,,,,
214,2/7/14 16:15,7.14,4.06,393.83,2014-02-07 16:15:00,,,,
215,2/7/14 16:30,7.11,4,393.78,2014-02-07 16:30:00,,,,
216,2/7/14 16:45,7.11,4,393.86,2014-02-07 16:45:00,,,,
217,2/7/14 17:00,7.12,3.94,393.86,2014-02-07 17:00:00,,,,
218,2/7/14 17:15,7.15,3.81,393.92,2014-02-07 17:15:00,,,,
219,2/7/14 17:30,7.17,3.75,394.06,2014-02-07 17:30:00,,,,
220,2/7/14 17:45,7.16,3.63,394.09,2014-02-07 17:45:00,,,,
221,2/7/14 18:00,7.17,3.5,394.17,2014-02-07 18:00:00,,,,
222,2/7/14 18:15,7.17,3.38,394.26,2014-02-07 18:15:00,,,,
223,2/7/14 18:30,7.21,3.31,394.29,2014-02-07 18:30:00,,,,
224,2/7/14 18:45,7.17,3.19,394.23,2014-02-07 18:45:00,,,,
225,2/7/14 19:00,7.19,3.13,394.23,2014-02-07 19:00:00,,,,
226,2/7/14 19:15,7.19,3.06,394.23,2014-02-07 19:15:00,,,,
227,2/7/14 19:30,7.21,3,394.23,2014-02-07 19:30:00,,,,
228,2/7/14 19:45,7.25,2.94,394.23,2014-02-07 19:45:00,,,,
229,2/7/14 20:00,7.24,2.88,394.29,2014-02-07 20:00:00,,,,
230,2/7/14 20:15,7.22,2.81,394.24,2014-02-07 20:15:00,,,,
231,2/7/14 20:30,7.26,2.75,394.21,2014-02-07 20:30:00,,,,
232,2/7/14 20:45,7.22,2.69,394.21,2014-02-07 20:45:00,,,,
233,2/7/14 21:00,7.27,2.63,394.24,2014-02-07 21:00:00,,,,
234,2/7/14 21:15,7.26,2.63,394.21,2014-02-07 21:15:00,,,,
235,2/7/14 21:30,7.21,2.56,394.15,2014-02-07 21:30:00,,,,
236,2/7/14 21:45,7.25,2.5,394.18,2014-02-07 21:45:00,,,,
237,2/7/14 22:00,7.24,2.5,394.18,2014-02-07 22:00:00,,,,
238,2/7/14 22:15,7.22,2.5,394.21,2014-02-07 22:15:00,,,,
239,2/7/14 22:30,7.22,2.44,394.3,2014-02-07 22:30:00,,,,
240,2/7/14 22:45,7.25,2.44,394.35,2014-02-07 22:45:00,,,,
241,2/7/14 23:00,7.18,2.44,394.3,2014-02-07 23:00:00,,,,
242,2/7/14 23:15,7.2,2.44,394.24,2014-02-07 23:15:00,,,,
243,2/7/14 23:30,7.21,2.44,394.18,2014-02-07 23:30:00,,,,
244,2/7/14 23:45,7.2,2.44,394.24,2014-02-07 23:45:00,,,,
245,2/8/14 00:00,7.2,2.44,394.27,2014-02-08 00:00:00,,,,
246,2/8/14 00:15,7.23,2.44,394.18,2014-02-08 00:15:00,,,,
247,2/8/14 00:30,7.23,2.44,394.13,2014-02-08 00:30:00,,,,
248,2/8/14 00:45,7.22,2.44,394.07,2014-02-08 00:45:00,,,,
249,2/8/14 01:00,7.22,2.44,393.99,2014-02-08 01:00:00,,,,
250,2/8/14 01:15,7.22,2.5,393.9,2014-02-08 01:15:00,,,,
251,2/8/14 01:30,7.21,2.5,393.85,2014-02-08 01:30:00,,,,
252,2/8/14 01:45,7.22,2.5,393.82,2014-02-08 01:45:00,,,,
253,2/8/14 02:00,7.19,2.5,393.71,2014-02-08 02:00:00,,,,
254,2/8/14 02:15,7.2,2.56,393.74,2014-02-08 02:15:00,,,,
255,2/8/14 02:30,7.2,2.56,393.76,2014-02-08 02:30:00,,,,
256,2/8/14 02:45,7.18,2.56,393.85,2014-02-08 02:45:00,,,,
257,2/8/14 03:00,7.2,2.56,393.79,2014-02-08 03:00:00,,,,
258,2/8/14 03:15,7.21,2.56,393.82,2014-02-08 03:15:00,,,,
259,2/8/14 03:30,7.18,2.63,393.76,2014-02-08 03:30:00,,,,
260,2/8/14 03:45,7.17,2.63,393.62,2014-02-08 03:45:00,,,,
261,2/8/14 04:00,7.19,2.63,393.62,2014-02-08 04:00:00,,,,
262,2/8/14 04:15,7.19,2.63,393.65,2014-02-08 04:15:00,,,,
263,2/8/14 04:30,7.16,2.63,393.73,2014-02-08 04:30:00,,,,
264,2/8/14 04:45,7.18,2.63,393.62,2014-02-08 04:45:00,,,,
265,2/8/14 05:00,7.19,2.63,393.76,2014-02-08 05:00:00,,,,
266,2/8/14 05:15,7.19,2.69,393.73,2014-02-08 05:15:00,,,,
267,2/8/14 05:30,7.16,2.69,393.73,2014-02-08 05:30:00,,,,
268,2/8/14 05:45,7.13,2.69,393.79,2014-02-08 05:45:00,,,,
269,2/8/14 06:00,7.16,2.69,393.73,2014-02-08 06:00:00,,,,
270,2/8/14 06:15,7.16,2.69,393.73,2014-02-08 06:15:00,,,,
271,2/8/14 06:30,7.18,2.69,393.79,2014-02-08 06:30:00,,,,
272,2/8/14 06:45,7.18,2.69,393.87,2014-02-08 06:45:00,,,,
273,2/8/14 07:00,7.18,2.69,393.9,2014-02-08 07:00:00,,,,
274,2/8/14 07:15,7.16,2.69,393.99,2014-02-08 07:15:00,,,,
275,2/8/14 07:30,7.18,2.69,393.9,2014-02-08 07:30:00,,,,
276,2/8/14 07:45,7.16,2.69,393.82,2014-02-08 07:45:00,,,,
277,2/8/14 08:00,7.18,2.69,393.51,2014-02-08 08:00:00,,,,
278,2/8/14 08:15,7.14,2.69,393.79,2014-02-08 08:15:00,,,,
279,2/8/14 08:30,7.15,2.75,393.96,2014-02-08 08:30:00,,,,
280,2/8/14 08:45,7.16,2.81,394.12,2014-02-08 08:45:00,,,,
281,2/8/14 09:00,7.14,2.81,393.93,2014-02-08 09:00:00,,,,
282,2/8/14 09:15,7.18,2.88,394.07,2014-02-08 09:15:00,,,,
283,2/8/14 09:30,7.13,2.94,394.04,2014-02-08 09:30:00,,,,
284,2/8/14 09:45,7.11,2.94,393.95,2014-02-08 09:45:00,,,,
285,2/8/14 10:00,7.14,3,393.95,2014-02-08 10:00:00,,,,
286,2/8/14 10:15,7.1,3.06,393.95,2014-02-08 10:15:00,,,,
287,2/8/14 10:30,7.15,3.13,394.04,2014-02-08 10:30:00,,,,
288,2/8/14 10:45,7.13,3.19,393.92,2014-02-08 10:45:00,,,,
289,2/8/14 11:00,7.1,3.31,394.01,2014-02-08 11:00:00,,,,
290,2/8/14 11:15,7.09,3.38,393.92,2014-02-08 11:15:00,,,,
291,2/8/14 11:30,7.1,3.44,393.89,2014-02-08 11:30:00,,,,
292,2/8/14 11:45,7.11,3.5,393.75,2014-02-08 11:45:00,,,,
293,2/8/14 12:00,7.13,3.5,393.64,2014-02-08 12:00:00,,,,
294,2/8/14 12:15,7.1,3.5,393.56,2014-02-08 12:15:00,,,,
295,2/8/14 12:30,7.1,3.63,393.39,2014-02-08 12:30:00,,,,
296,2/8/14 12:45,7.09,3.69,393.11,2014-02-08 12:45:00,,,,
297,2/8/14 13:00,7.09,3.81,393.02,2014-02-08 13:00:00,,,,
298,2/8/14 13:15,7.11,3.94,392.91,2014-02-08 13:15:00,,,,
299,2/8/14 13:30,7.08,4,392.71,2014-02-08 13:30:00,,,,
300,2/8/14 13:45,7.09,4,392.66,2014-02-08 13:45:00,,,,
301,2/8/14 14:00,7.08,4.06,392.55,2014-02-08 14:00:00,,,,
302,2/8/14 14:15,7.08,4.13,392.46,2014-02-08 14:15:00,,,,
303,2/8/14 14:30,7.08,4.25,392.46,2014-02-08 14:30:00,,,,
304,2/8/14 14:45,7.09,4.25,392.46,2014-02-08 14:45:00,,,,
305,2/8/14 15:00,7.1,4.25,392.38,2014-02-08 15:00:00,,,,
306,2/8/14 15:15,7.07,4.31,392.26,2014-02-08 15:15:00,,,,
307,2/8/14 15:30,7.11,4.25,392.29,2014-02-08 15:30:00,,,,
308,2/8/14 15:45,7.06,4.25,392.32,2014-02-08 15:45:00,,,,
309,2/8/14 16:00,7.08,4.25,392.32,2014-02-08 16:00:00,,,,
310,2/8/14 16:15,7.1,4.25,392.4,2014-02-08 16:15:00,,,,
311,2/8/14 16:30,7.06,4.19,392.43,2014-02-08 16:30:00,,,,
312,2/8/14 16:45,7.08,4.13,392.49,2014-02-08 16:45:00,,,,
313,2/8/14 17:00,7.11,4.13,392.52,2014-02-08 17:00:00,,,,
314,2/8/14 17:15,7.06,4.06,392.38,2014-02-08 17:15:00,,,,
315,2/8/14 17:30,7.1,4,392.43,2014-02-08 17:30:00,,,,
316,2/8/14 17:45,7.11,4,392.49,2014-02-08 17:45:00,,,,
317,2/8/14 18:00,7.07,3.94,392.38,2014-02-08 18:00:00,,,,
318,2/8/14 18:15,7.15,3.88,392.44,2014-02-08 18:15:00,,,,
